4_bert_hypotheses,"['она', 'это', '""', 'что', 'угроза', 'Россия', 'технология', 'реальность', 'группа', 'война', 'гипотеза', 'основа', 'есть', 'не', 'Европа']"
1_sentence,"Последние исследования показали, что люди на Кубе жили около 6000 года до нашей эры."
2_masked_token,Кубе
3_masked_sentence,"Последние исследования показали, что люди на [MASK] жили около 6000 года до нашей эры."
4_bert_hypotheses,"['острове', 'Земле', 'Мадагаскаре', 'островах', 'Гавайях', 'Марсе', 'планете', 'Филиппинах', 'Кубе', 'Гаити', 'Луне', 'Аляске', 'Кипре', 'Борнео', 'полуострове']"
1_sentence,"Камни, очень ровно разрезанные и идеально расположенные друг над другом как основа пирамиды или большого сооружения, весьма и весьма напоминают древние постройки Стоунхенджа."
2_masked_token,Стоунхенджа
3_masked_sentence,"Камни, очень ровно разрезанные и идеально расположенные друг над другом как основа пирамиды или большого сооружения, весьма и весьма напоминают древние постройки [MASK]."
4_bert_hypotheses,"['.', '(', '""', '»', 'и', 'т', ')', 'скал', 'н', 'майя', 'городов', 'архитектуры', 'п', 'Египта', 'гор']"
1_sentence,"Например, загадочный подводный объект, получивший название ""дорога Бимини""."
2_masked_token,Бимини
3_masked_sentence,"Например, загадочный подводный объект, получивший название ""дорога [MASK]""."
4_bert_hypotheses,"['смерти', 'жизни', 'воды', 'любви', 'Иакова', 'Рака', 'мира', 'моря', 'ветров', 'людей', 'судьбы', 'дьявола', 'Мира', 'гигантов', 'дракона']"
1_sentence,"Шоссе напоминает латинскую букву ""J""."
2_masked_token,J
3_masked_sentence,"Шоссе напоминает латинскую букву ""[MASK]""."
4_bert_hypotheses,"['H', 'C', 'S', 'Q', 'r', 'U', 'n', 'V', 'l', 'L', 'R', 'h', 'X', 'T', 'W']"
1_sentence,"Интересно, что по своей форме это загадочное сооружение напоминает ""дорогу Бимини""."
2_masked_token,Бимини
3_masked_sentence,"Интересно, что по своей форме это загадочное сооружение напоминает ""дорогу [MASK]""."
4_bert_hypotheses,"['жизни', 'смерти', 'любви', 'дьявола', 'Ленина', 'Сталина', 'счастья', 'динозавров', 'дружбы', 'свободы', 'метро', 'света', 'солнца', 'тысячелетия', 'бабочек']"
1_sentence,"Так, в 1973 году американская подводная лодка якобы обнаружила у берегов Испании руины затонувшего города."
2_masked_token,Испании
3_masked_sentence,"Так, в 1973 году американская подводная лодка якобы обнаружила у берегов [MASK] руины затонувшего города."
4_bert_hypotheses,"['Исландии', 'Флориды', 'Сомали', 'Кубы', 'Аляски', 'Японии', 'Чили', 'Бразилии', 'Гренландии', 'Испании', 'Греции', 'Филиппин', 'Ливии', 'Австралии', 'Сицилии']"
1_sentence,Американскому правительству было тотчас доложено об открытии легендарной Атлантиды и о точном ее местоположении.
2_masked_token,Атлантиды
3_masked_sentence,Американскому правительству было тотчас доложено об открытии легендарной [MASK] и о точном ее местоположении.
4_bert_hypotheses,"['горы', 'деревни', 'крепости', 'скалы', 'земли', 'местности', 'станции', 'планеты', 'башни', 'колонии', 'шахты', 'территории', 'пещеры', 'могилы', 'базы']"
1_sentence,Французский исследователь также принял на веру сообщение Платона о времени гибели атлантов - по современному летоисчислению это событие якобы произошло за 9 тысяч лет до нашей эры.
2_masked_token,Платона
3_masked_sentence,Французский исследователь также принял на веру сообщение [MASK] о времени гибели атлантов - по современному летоисчислению это событие якобы произошло за 9 тысяч лет до нашей эры.
4_bert_hypotheses,"['Геродота', 'ацтеков', 'археологов', 'NASA', 'древних', 'ученых', 'майя', 'индейцев', 'аборигенов', 'европейцев', 'и', 'Гомера', 'богов', 'исследователей', 'Плиния']"
1_sentence,"Поэтому нет ничего удивительного, что остров скрылся под водой в описанное Платоном время."
2_masked_token,Платоном
3_masked_sentence,"Поэтому нет ничего удивительного, что остров скрылся под водой в описанное [MASK] время."
4_bert_hypotheses,"['выше', 'им', 'ниже', 'ранее', 'ими', 'исследователями', 'нами', 'нам', 'учеными', 'карте', 'учёными', 'прежде', 'археологами', 'ещё', 'автором']"
1_sentence,"Фактически такой пролив и был тем ""внутренним морем"", о котором говорил Платон."
2_masked_token,Платон
3_masked_sentence,"Фактически такой пролив и был тем ""внутренним морем"", о котором говорил [MASK]."
4_bert_hypotheses,"['Путин', 'Сталин', 'он', 'Гитлер', 'Каддафи', 'Буш', 'президент', 'Муссолини', 'Высоцкий', 'Ленин', 'Кастро', 'Геродот', 'автор', 'губернатор', 'СССР']"
1_sentence,"Этот остров сейчас называют Спартел - по названию океанской банки, находящейся на глубине 56 метров."
2_masked_token,Спартел
3_masked_sentence,"Этот остров сейчас называют [MASK] - по названию океанской банки, находящейся на глубине 56 метров."
4_bert_hypotheses,"['Али', ',', 'океаном', 'океан', 'Конго', 'Атлант', 'Тимор', 'Майо', 'также', '-', 'Ном', 'Ай', 'океана', '""', 'Америка']"
1_sentence,"И главной причиной, по которой жители ушли с острова, должно было стать его заболачивание, а не цунами или извержение вулкана, как утверждает Платон."
2_masked_token,Платон
3_masked_sentence,"И главной причиной, по которой жители ушли с острова, должно было стать его заболачивание, а не цунами или извержение вулкана, как утверждает [MASK]."
4_bert_hypotheses,"['полиция', 'он', 'газета', 'агентство', 'издание', 'исследователь', 'следствие', 'губернатор', 'автор', 'ученый', 'источник', 'Reuters', 'эксперт', 'прокуратура', 'она']"
1_sentence,"Однако, по мнению французов, историк просто приукрасил гибель Атлантиды, сделав историю захватывающе интересной для своих соотечественников, хорошо знакомых с извержениями вулканов."
2_masked_token,Атлантиды
3_masked_sentence,"Однако, по мнению французов, историк просто приукрасил гибель [MASK], сделав историю захватывающе интересной для своих соотечественников, хорошо знакомых с извержениями вулканов."
4_bert_hypotheses,"['вулкана', 'экспедиции', 'корабля', 'людей', 'человека', 'острова', 'человечества', 'героя', 'команды', 'аборигенов', 'вулканов', 'индейцев', 'миссии', 'Колумба', 'судна']"
1_sentence,Именно здесь проходит граница между двумя литосферными плитами - Африканской с юга и Евроазиатской с севера.
2_masked_token,Евроазиатской
3_masked_sentence,Именно здесь проходит граница между двумя литосферными плитами - Африканской с юга и [MASK] с севера.
4_bert_hypotheses,"['арабскими', 'восточными', 'южными', 'европейскими', 'Африканской', 'морскими', 'китайскими', 'другими', 'американскими', 'индийскими', '##скими', 'японскими', 'континентальной', 'Тихоокеанской', 'сирийскими']"
1_sentence,"Разумеется, в существование Атлантиды верят далеко не все."
2_masked_token,Атлантиды
3_masked_sentence,"Разумеется, в существование [MASK] верят далеко не все."
4_bert_hypotheses,"['Бога', 'человечества', 'бога', 'мира', 'человека', 'Христа', 'Земли', 'вампиров', 'Вселенной', 'НЛО', 'его', 'религии', 'тамплиеров', 'секты', 'этого']"
1_sentence,"Однако несмотря на все это поиски Атлантиды, ее царств и колоний продолжаются."
2_masked_token,Атлантиды
3_masked_sentence,"Однако несмотря на все это поиски [MASK], ее царств и колоний продолжаются."
4_bert_hypotheses,"['экспедиции', 'принцессы', 'женщины', 'шхуны', 'девочки', 'королевы', 'мумии', 'базы', 'девушки', 'планеты', 'субмарины', 'станции', 'подлодки', 'ракеты', 'гробницы']"
1_sentence,"Его коллеги, участники съезда, констатировали, что доказательств существования Атлантиды набралось много и надо продолжать поиски и находить новые объекты."
2_masked_token,Атлантиды
3_masked_sentence,"Его коллеги, участники съезда, констатировали, что доказательств существования [MASK] набралось много и надо продолжать поиски и находить новые объекты."
4_bert_hypotheses,"['НЛО', 'астероида', 'метеорита', 'астероидов', 'планеты', 'динозавров', 'комет', 'инопланетян', 'спутника', 'вулкана', 'цивилизации', 'Земли', 'планет', 'цивилизаций', 'объекта']"
1_sentence,"Была версия, что на одном из снимков запечатлен череп Рамсеса II - считалось, что именно его останки хранятся в Британском музее."
2_masked_token,Рамсеса
3_masked_sentence,"Была версия, что на одном из снимков запечатлен череп [MASK] II - считалось, что именно его останки хранятся в Британском музее."
4_bert_hypotheses,"['Homo', '-', 'модели', 'человека', 'принца', 'Type', 'iPhone', 'особи', 'мужчины', 'вида', 'Chang', 'Gorilla', 'типа', 'King', 'человек']"
1_sentence,"Третья мумия, как предполагалось, была мумией фараона Аменхотепа III."
2_masked_token,Аменхотепа
3_masked_sentence,"Третья мумия, как предполагалось, была мумией фараона [MASK] III."
4_bert_hypotheses,"['-', 'I', 'II', ""'"", '#', '№', 'XXI', '""', 'XXX', 'VI', 'VII', 'в', '.', 'III', 'фараона']"
1_sentence,"Он пытался продать за 1,2 миллиона долларов голову мумии, незаконно приобретенную в Египте."
2_masked_token,Египте
3_masked_sentence,"Он пытался продать за 1,2 миллиона долларов голову мумии, незаконно приобретенную в [MASK]."
4_bert_hypotheses,"['Китае', 'США', 'Великобритании', 'Египте', 'Италии', 'Таиланде', 'Германии', 'Лондоне', 'России', 'Индии', 'Кении', 'Израиле', 'Бельгии', 'Африке', 'Канаде']"
1_sentence,"Из необычных черт лица можно отметить нехарактерный для египтян, сильно выступающий нос Рамсеса I."
2_masked_token,Рамсеса
3_masked_sentence,"Из необычных черт лица можно отметить нехарактерный для египтян, сильно выступающий нос [MASK] I."
4_bert_hypotheses,"['##ы', 'и', '(', '##овые', ',', '##ки', '##ые', '##и', '##ками', '-', '—', '##ики', '##ом', '##ок', '##ичные']"
1_sentence,"Здесь надо отметить, что лежащий в основе антропологической реконструкции метод Герасимова применяется специалистами многих стран."
2_masked_token,Герасимова
3_masked_sentence,"Здесь надо отметить, что лежащий в основе антропологической реконструкции метод [MASK] применяется специалистами многих стран."
4_bert_hypotheses,"['широко', 'реконструкции', 'активно', 'исследования', 'успешно', 'анализа', 'также', 'метода', 'уже', 'подхода', 'исследований', 'и', 'детально', 'изучения', 'сегодня']"
1_sentence,"Кстати, к работе над обликом египетских фараонов российские исследователи приступили после того, как ими была завершена колоссальная работа по изучению соответствия толщины мягких тканей лица и черепа у современного населения СНГ."
2_masked_token,СНГ
3_masked_sentence,"Кстати, к работе над обликом египетских фараонов российские исследователи приступили после того, как ими была завершена колоссальная работа по изучению соответствия толщины мягких тканей лица и черепа у современного населения [MASK]."
4_bert_hypotheses,"['России', 'страны', 'РФ', 'Кавказа', 'планеты', 'СССР', 'Грузии', 'Европы', 'Земли', 'мира', 'Крыма', 'республики', 'СНГ', 'Италии', 'Украины']"
1_sentence,"К тому времени период захватнических войн в истории Египта завершился, и документы из Тель-эль-Амарнского архива свидетельствуют о том, что фараон установил дружественные отношения с соседями."
2_masked_token,Египта
3_masked_sentence,"К тому времени период захватнических войн в истории [MASK] завершился, и документы из Тель-эль-Амарнского архива свидетельствуют о том, что фараон установил дружественные отношения с соседями."
4_bert_hypotheses,"['Египта', 'фараонов', 'страны', 'египтян', 'Египту', 'Сирии', 'династии', 'государства', 'Эфиопии', 'фараона', 'Израиля', 'Мемфиса', 'Египте', 'Александрии', 'Египтом']"
1_sentence,"Женился на женщине, которая не принадлежала к царскому роду (жену фараона звали Тия)."
2_masked_token,Тия
3_masked_sentence,"Женился на женщине, которая не принадлежала к царскому роду (жену фараона звали [MASK])."
4_bert_hypotheses,"['Мариам', 'Мери', 'Ра', 'Та', 'Клеопатра', 'Анна', 'фараона', 'Мари', 'Сети', 'Мария', 'Ида', 'Маго', 'Ану', 'Нех', 'Мод']"
1_sentence,"Участник множества военных кампаний, Меренптах был прозван ""победоносным"", ""достойным богов""."
2_masked_token,Меренптах
3_masked_sentence,"Участник множества военных кампаний, [MASK] был прозван ""победоносным"", ""достойным богов""."
4_bert_hypotheses,"['он', 'где', 'который', 'и', 'полководец', 'царь', 'отчего', 'также', 'впоследствии', 'сам', 'император', 'здесь', 'поэтому', 'народ', 'Наполеон']"
1_sentence,"По его приказу на камнях высекали сообщения о победах Египта над ""народами моря"": ахейцами, этрусками и ликийцами."
2_masked_token,Египта
3_masked_sentence,"По его приказу на камнях высекали сообщения о победах [MASK] над ""народами моря "": ахейцами, этрусками и ликийцами."
4_bert_hypotheses,"['римлян', 'Рима', 'греков', 'Цезаря', 'галлов', 'персов', 'Карфагена', 'Помпея', 'Ганнибала', 'Афин', 'Августа', 'афинян', 'богов', 'Спартака', 'империи']"
1_sentence,"Среди моих друзей, приятелей и знакомых он единственный, кто, невзирая на свои семьдесят пять, готов при первой же возможности отправиться в экспедицию в любую точку Земли."
2_masked_token,Земли
3_masked_sentence,"Среди моих друзей, приятелей и знакомых он единственный, кто, невзирая на свои семьдесят пять, готов при первой же возможности отправиться в экспедицию в любую точку [MASK]."
4_bert_hypotheses,"['мира', 'света', 'Земли', 'планеты', 'России', 'Европы', '»', 'Америки', 'страны', 'Африки', 'Сибири', 'океана', 'Азии', 'Франции', 'Индии']"
1_sentence,"- Знаю, что все началось на ""фирме Королева""."
2_masked_token,Королева
3_masked_sentence,"- Знаю, что все началось на ""фирме [MASK]""."
4_bert_hypotheses,"['""', 'такси', 'Роше', 'Сухого', 'Фаберже', 'Горького', 'безопасности', 'знакомств', 'Яндекс', 'плюс', 'Аэрофлота', '1С', '##шке', 'чудес', 'Илим']"
1_sentence,"Уже с 54-го года я работал в КБ, получал полставки."
2_masked_token,КБ
3_masked_sentence,"Уже с 54-го года я работал в [MASK], получал пол ставки."
4_bert_hypotheses,"['банке', 'цирке', 'газете', 'офисе', 'полиции', 'ресторане', 'театре', 'суде', 'казино', 'колхозе', 'конторе', 'магазине', 'Москве', 'клубе', 'гостинице']"
1_sentence,"Мы использовали ""семерку"" как боевую ракету и стреляли по Камчатке, как говорили, ""целились в кол там""."
2_masked_token,Камчатке
3_masked_sentence,"Мы использовали ""семерку"" как боевую ракету и стреляли по [MASK], как говорили, ""целились в кол там""."
4_bert_hypotheses,"['ней', 'ним', 'людям', 'которой', 'врагу', 'противнику', 'нему', 'террористам', 'целям', 'боевикам', 'которым', 'цели', 'американцам', 'другим', 'городу']"
1_sentence,"Их мнения сталкивались с другими, в том числе и с мнением Королева, и тогда рождалась искра."
2_masked_token,Королева
3_masked_sentence,"Их мнения сталкивались с другими, в том числе и с мнением [MASK], и тогда рождалась искра."
4_bert_hypotheses,"['другого', 'других', 'автора', 'человека', 'Бога', 'народа', 'людей', 'одного', 'последнего', 'бога', 'друга', 'учителя', 'разума', 'оппонента', 'общества']"
1_sentence,"Я присутствовал на многих заседаниях, которые проводил Королев."
2_masked_token,Королев
3_masked_sentence,"Я присутствовал на многих заседаниях, которые проводил [MASK]."
4_bert_hypotheses,"['»', '""', 'суд', 'я', 'председатель', 'президент', 'он', 'съезд', 'парламент', 'клуб', 'ВАК', 'губернатор', 'университет', 'ЦИК', 'лично']"
1_sentence,"Лишь много позже я понял, что Королев приучал каждого говорить то, что думает."
2_masked_token,Королев
3_masked_sentence,"Лишь много позже я понял, что [MASK] приучал каждого говорить то, что думает."
4_bert_hypotheses,"['он', 'я', 'Бог', 'отец', 'Господь', 'всегда', 'не', 'метод', 'уже', 'просто', 'ты', 'язык', 'человек', 'сам', 'учитель']"
1_sentence,"Потом оказалось, что я прав, и Королев прислал моего начальника на космодром мне в подчинение."
2_masked_token,Королев
3_masked_sentence,"Потом оказалось, что я прав, и [MASK] прислал моего начальника на космодром мне в подчинение."
4_bert_hypotheses,"['я', 'он', 'КГБ', 'начальник', 'командир', 'следователь', 'Берия', 'суд', 'Я', 'президент', 'Сталин', 'штаб', 'губернатор', 'ЦК', 'отец']"
1_sentence,Вскоре после моего прихода в КБ вдруг вызывает меня Главный конструктор.
2_masked_token,КБ
3_masked_sentence,- Поэтому ему так доверяли? - Ну конечно! Вскоре после моего прихода в [MASK] вдруг вызывает меня Главный конструктор.
4_bert_hypotheses,"['должность', 'команду', 'клуб', 'КГБ', 'министерство', 'ЦСКА', 'компанию', 'группу', 'правительство', 'армию', 'МВД', 'АП', 'ВВС', 'сборную', 'партию']"
1_sentence,"Ушел от него в полном недоумении: у Королева тысячи таких, как я, почему он тратит свое время на подобные беседы?"
2_masked_token,Королева
3_masked_sentence,"Ушел от него в полном недоумении: у [MASK] тысячи таких, как я, почему он тратит свое время на подобные беседы? И лишь много позже понял его."
4_bert_hypotheses,"['меня', 'него', 'нас', 'них', 'вас', 'тебя', 'кого', 'Меня', 'человека', 'нее', 'Вас', 'его', 'Джона', 'которого', 'каждого']"
1_sentence,"- Знаю, что однажды Гречко попал в тунгусскую тайгу."
2_masked_token,Гречко
3_masked_sentence,"- Знаю, что однажды [MASK] попал в тунгусскую тайгу."
4_bert_hypotheses,"['я', 'он', 'ты', 'случайно', 'не', 'человек', 'мальчик', 'и', 'парень', 'сам', 'впервые', 'уже', 'действительно', 'даже', 'однажды']"
1_sentence,"Честно признаюсь: мы ""обманули"" Королева."
2_masked_token,Королева
3_masked_sentence,"Честно признаюсь: мы ""обманули"" [MASK]."
4_bert_hypotheses,"['их', 'его', 'всех', 'людей', 'Путина', 'Россию', 'президента', '""', 'меня', 'нас', 'себя', 'вас', 'страну', 'Украину', 'Москву']"
1_sentence,"Мы использовали отчет Золотова, страниц на пятьсот, и из него следовало, что это был космический корабль, который взорвался на высоте пять километров, и мощность взрыва составила порядка пяти килотонн."
2_masked_token,Золотова
3_masked_sentence,"Мы использовали отчет [MASK], страниц на пятьсот, и из него следовало, что это был космический корабль, который взорвался на высоте пять километров, и мощность взрыва составила порядка пяти килотонн."
4_bert_hypotheses,"['НАСА', 'времени', 'NASA', 'Пентагона', 'очевидцев', 'комиссии', 'группы', 'радара', 'приборов', 'взрыва', '##чик', 'экипажа', 'Мура', 'ученых', 'Брауна']"
1_sentence,Две толстые двери - за ними находился пункт ВЧ правительственной связи.
2_masked_token,ВЧ
3_masked_sentence,Две толстые двери - за ними находился пункт [MASK] правительственной связи.
4_bert_hypotheses,"['по', 'обеспечения', 'правительственной', 'для', 'управления', 'приема', 'о', 'контроля', 'в', 'з', 'гос', 'дальней', 'международной', 'организации', 'местной']"
1_sentence,И больше никогда не спрашивал меня о Тунгусском метеорите.
2_masked_token,Тунгусском
3_masked_sentence,И больше никогда не спрашивал меня о [MASK] метеорите.
4_bert_hypotheses,"['таком', 'данном', 'этом', 'том', 'нашем', 'новом', 'другом', 'гигантском', 'своем', 'подобном', 'космическом', 'самом', 'его', 'своём', 'маленьком']"
1_sentence,"- Как стало известно, что в КБ создается отряд космонавтов?"
2_masked_token,КБ
3_masked_sentence,"- Как стало известно, что в [MASK] создается отряд космонавтов? - У меня всегда была склонность куда-то лететь."
4_bert_hypotheses,"['России', 'США', 'Москве', 'СССР', 'стране', 'РФ', 'Казахстане', 'республике', 'Америке', 'Подмосковье', 'мире', 'Якутии', 'Крыму', 'Сочи', 'Китае']"
1_sentence,"Однажды после сеанса прихожу на работу и узнаю, что Королев собирал молодых инженеров и предложил им пройти медицинскую комиссию, чтобы стать космонавтами."
2_masked_token,Королев
3_masked_sentence,"Однажды после сеанса прихожу на работу и узнаю, что [MASK] собирал молодых инженеров и предложил им пройти медицинскую комиссию, чтобы стать космонавтами."
4_bert_hypotheses,"['он', 'я', 'отец', 'Сталин', 'КГБ', 'НАСА', 'Гагарин', 'Я', 'институт', 'Королёв', 'Хрущёв', 'профессор', 'тот', 'Аполлон', 'Путин']"
1_sentence,"Когда в конце войны вернулся в Ленинград, школьный врач сразу вставил девять пломб."
2_masked_token,Ленинград
3_masked_sentence,"Когда в конце войны вернулся в [MASK], школьный врач сразу вставил девять пломб."
4_bert_hypotheses,"['школу', 'больницу', 'дом', 'город', 'туалет', 'сознание', 'лагерь', 'себя', 'комнату', 'здание', 'клинику', 'сад', 'аэропорт', 'госпиталь', 'зал']"
1_sentence,"Но я считаю, что корабль сделал все-таки Королев."
2_masked_token,Королев
3_masked_sentence,"Но я считаю, что корабль сделал все-таки [MASK]."
4_bert_hypotheses,"['это', 'все', 'правильно', 'многое', 'много', 'так', 'выбор', 'всё', 'ремонт', '""', 'лучше', '»', 'хорошо', 'ошибку', 'самое']"
1_sentence,"- По-моему, в 69-м мы встретились впервые в Центре управления полетом."
2_masked_token,Центре
3_masked_sentence,"- По-моему, в 69-м мы встретились впервые в [MASK] управления полетом."
4_bert_hypotheses,"['области', 'системе', 'Центре', 'сфере', 'истории', 'плане', 'отделе', 'практике', 'вопросах', 'центре', 'деле', 'вопросе', 'институте', 'процессе', 'департаменте']"
1_sentence,Это гениальное изобретение Перельмана - знаменитого популяризатора науки.
2_masked_token,Перельмана
3_masked_sentence,Это гениальное изобретение [MASK] - знаменитого популяризатора науки.
4_bert_hypotheses,"['ученого', 'изобретателя', 'физика', 'учёного', 'Дарвина', 'Эйнштейна', 'Ньютона', 'человека', 'профессора', 'автора', 'Циолковского', 'отца', 'химика', 'ученых', 'Ленина']"
1_sentence,"С орбиты я сообщил, что озоновая дыра над Антарктидой не результат работы холодильников, как это утверждали некоторые ученые, а вполне естественное явление."
2_masked_token,Антарктидой
3_masked_sentence,"С орбиты я сообщил, что озоновая дыра над [MASK] не результат работы холодильников, как это утверждали некоторые ученые, а вполне естественное явление."
4_bert_hypotheses,"['Землёй', 'Челябинском', 'Землей', 'планетой', 'поверхностью', 'землей', 'МКС', 'Солнцем', 'атмосферой', 'океаном', 'озером', 'Европой', 'землёй', 'станцией', 'головой']"
1_sentence,"Я кипел, кипел и однажды на последнем сеансе категорически заявил, что прекращу полет, если врачи не вернут Савченко."
2_masked_token,Савченко
3_masked_sentence,"Я кипел, кипел и однажды на последнем сеансе категорически заявил, что прекращу полет, если врачи не вернут [MASK]."
4_bert_hypotheses,"['его', 'ему', 'ее', 'кислород', 'результаты', 'курс', 'зрение', 'результат', 'вес', 'мне', 'ей', 'дыхание', 'обратно', 'самолет', 'нам']"
1_sentence,"- На самом деле у меня была страсть к астрофизике: звездам, туманностям, черным дырам, Вселенной."
2_masked_token,Вселенной
3_masked_sentence,"- На самом деле у меня была страсть к астрофизике: звездам, туманностям, черным дырам, [MASK]."
4_bert_hypotheses,"['Луне', 'людям', 'взрывам', 'космосе', 'Вселенной', 'другим', 'горам', 'космологии', 'ученым', 'птицам', 'Венере', 'гравитации', 'системам', 'средам', 'космос']"
1_sentence,"И когда стало ясно, что полечу, я набрался нахальства и пришел к всемирно известному астрофизику Шкловскому."
2_masked_token,Шкловскому
3_masked_sentence,"И когда стало ясно, что полечу, я набрался нахальства и пришел к всемирно известному астрофизику [MASK]."
4_bert_hypotheses,"['.', '»', '""', 'Дж', ':', '—', '(', '##у', 'астрономии', '…', 'Ландау', 'М', 'и', '!', ',']"
1_sentence,Во время нашего полета в Антарктиде проводились пуски геофизических ракет.
2_masked_token,Антарктиде
3_masked_sentence,Во время нашего полета в [MASK] проводились пуски геофизических ракет.
4_bert_hypotheses,"['космос', 'Арктике', 'атмосферу', 'Крыму', 'космосе', 'атмосфере', 'Антарктиде', 'районе', 'нем', 'Казахстане', 'регионе', 'основном', 'него', 'море', 'России']"
1_sentence,"В частности, мы подписали Монреальский протокол, хотя кое-кто из наших ученых ссылался на наблюдения Гречко с орбиты."
2_masked_token,Гречко
3_masked_sentence,"В частности, мы подписали Монреальский протокол, хотя кое-кто из наших ученых ссылался на наблюдения [MASK] с орбиты."
4_bert_hypotheses,"['Земли', 'корабля', 'Марса', 'аппарата', 'спутника', 'Венеры', 'астероида', 'Меркурия', 'НЛО', 'планет', 'комет', 'его', 'человека', 'планеты', 'Солнца']"
1_sentence,"Не случайно ведь говорят, что Бог все видит, но не сразу скажет."
2_masked_token,Бог
3_masked_sentence,"Не случайно ведь говорят, что [MASK] все видит, но не сразу скажет."
4_bert_hypotheses,"['он', 'человек', 'каждый', 'зритель', 'ты', 'не', 'она', 'все', 'сам', 'тот', 'герой', 'вы', 'ребенок', 'я', 'сразу']"
1_sentence,Сразу после приземления ко мне подошел академик Глушко со свитой.
2_masked_token,Глушко
3_masked_sentence,Сразу после приземления ко мне подошел академик [MASK] со свитой.
4_bert_hypotheses,"['Лавров', ',', 'Сахаров', 'и', 'Алиев', 'Тито', 'Ким', 'Андреев', 'Путин', 'Александров', 'Назарбаев', 'вместе', 'РАН', 'Щербаков', 'Церетели']"
1_sentence,"Ушел в дальний отсек, прикрыл микрофон ладонью и тихонечко начал вести связь с Землей."
2_masked_token,Землей
3_masked_sentence,"Ушел в дальний отсек, прикрыл микрофон ладонью и тихонечко начал вести связь с [MASK]."
4_bert_hypotheses,"['ним', 'экипажем', 'диспетчером', 'противником', 'командиром', 'ними', 'оператором', 'ней', 'землёй', 'кораблём', 'землей', 'террористами', 'нами', 'врагом', 'ракетой']"
1_sentence,"Он спросил меня: почему я вышел на связь, а не Губарев?"
2_masked_token,Губарев
3_masked_sentence,"Он спросил меня: почему я вышел на связь, а не [MASK]? Я ответил, что чувствует он себя хорошо, так как спит, а потому, как говорит героиня одной пьесы, ""лучше быть не может""."
4_bert_hypotheses,"['вышел', 'так', 'нет', 'сейчас', 'понял', 'ушел', 'сказал', 'почему', 'спал', 'спать', 'решил', 'приехал', 'выходит', 'сделал', 'он']"
1_sentence,"Народ всегда любил космонавтов, помнил о них и после возвращения на Землю."
2_masked_token,Землю
3_masked_sentence,"Народ всегда любил космонавтов, помнил о них и после возвращения на [MASK]."
4_bert_hypotheses,"['Землю', 'Луну', 'родину', 'МКС', 'Родину', 'пенсию', 'космодром', 'землю', 'Байконур', 'орбиту', 'Марс', 'станцию', 'планету', 'Восток', 'базу']"
1_sentence,"Это было перед восходом Солнца: небо краснеет, и потому на ""тарелках"" появились красные отблески."
2_masked_token,Солнца
3_masked_sentence,"Это было перед восходом [MASK]: небо краснеет, и потому на ""тарелках"" появились красные отблески."
4_bert_hypotheses,"['солнца', 'Солнца', 'рассвета', 'звезды', 'весны', 'заката', 'флага', 'луны', 'храма', 'пятницы', 'солнцем', 'Луны', 'темноты', 'субботы', 'дня']"
1_sentence,"Так и бывает, ведь пылинки видны только в темноте, а когда Солнце восходит, они исчезают."
2_masked_token,Солнце
3_masked_sentence,"Так и бывает, ведь пылинки видны только в темноте, а когда [MASK] восходит, они исчезают."
4_bert_hypotheses,"['солнце', 'свет', 'Солнце', 'вода', 'дым', 'ветер', 'она', 'воздух', 'дождь', 'тень', 'небо', 'снег', 'время', 'туман', 'человек']"
1_sentence,"- Я не верю, что вокруг Земли крутятся ""летающие тарелки"" с инопланетянами."
2_masked_token,Земли
3_masked_sentence,"- Я не верю, что вокруг [MASK] крутятся ""летающие тарелки ""с инопланетянами."
4_bert_hypotheses,"['меня', 'нас', 'них', 'вас', 'этого', 'нее', 'него', 'Америки', 'Земли', 'Москвы', 'тебя', 'космоса', 'Марса', 'Европы', 'России']"
1_sentence,"Сейчас я хочу вернуться к началу разговора - к утверждению о том, что Королев был великим человеком."
2_masked_token,Королев
3_masked_sentence,"Сейчас я хочу вернуться к началу разговора - к утверждению о том, что [MASK] был великим человеком."
4_bert_hypotheses,"['я', 'он', 'ты', 'Путин', 'Я', 'Сталин', 'Гитлер', 'Ленин', 'человек', 'Каддафи', 'Джексон', 'не', 'всегда', 'Христос', 'Мандела']"
1_sentence,Все новые проекты строительных предприятий проходят экологическую экспертизу в Госкомгидромете - примерно треть проектов возвращается на доработку.
2_masked_token,Госкомгидромете
3_masked_sentence,Все новые проекты строительных предприятий проходят экологическую экспертизу в [MASK] - примерно треть проектов возвращается на доработку.
4_bert_hypotheses,"['Москве', 'России', 'Подмосковье', 'Петербурге', 'США', 'лабораториях', 'РФ', 'Германии', 'лаборатории', 'институте', 'регионах', 'городе', 'регионе', 'целом', 'области']"
1_sentence,"Их концентрация в прошлом году была столь велика, что Москва вынуждена была отказаться от использования этой воды."
2_masked_token,Москва
3_masked_sentence,"Их концентрация в прошлом году была столь велика, что [MASK] вынуждена была отказаться от использования этой воды."
4_bert_hypotheses,"['компания', 'страна', 'администрация', 'Бразилия', 'она', 'республика', 'Россия', 'Еврокомиссия', 'полиция', 'организация', 'BP', 'Украина', 'Греция', 'Мексика', 'Франция']"
